id,pred
0,8955.70185309122
1,3892.9755190698365
2,3035.039709469368
3,7945.924736803572
4,4493.480177297534
5,6721.477798923542
6,6386.547624664141
7,4078.677764928447
8,6600.034228778669
9,5060.013376011514
10,8921.200234553828
11,7491.404626346419
12,14757.358742715342
13,7052.501879556731
14,5569.139365367601
15,8915.008297316876
16,3643.348338032048
17,9909.423885494893
18,2776.800654717865
19,7862.939633693824
20,4027.387275526659
21,3532.6234351115468
22,8902.776781736078
23,18652.025945157962
24,7125.887865825406
25,8371.934982731194
26,5881.601656516845
27,12454.517044526427
28,5284.585380582079
29,5244.819215942143
30,7793.2443793210105
31,5166.785185222116
32,2927.2005859140877
33,4813.751105221327
34,8212.249370700121
35,9065.240037729294
36,7148.742832920885
37,10914.777139687667
38,14710.45527007731
39,3715.7080310337537
40,4070.621149648027
41,19565.5836895867
42,3267.554384276896
43,11873.813272927622
44,5180.802537318312
45,20330.236006574498
46,3735.2518858346925
47,4234.86293818471
48,4252.948527891556
49,8483.14302001384
50,6101.745157020319
51,3287.51912810353
52,8575.054008912806
53,4762.444363317294
54,2869.668441759052
55,12045.01640674213
56,4991.676957785746
57,12993.527545939618
58,15130.278270135335
59,5171.2544825397845
60,9125.412034303845
61,1868.03566270486
62,7921.857748341523
63,6916.479952697163
64,2633.895167422452
65,8484.374234675162
66,3107.5761015007192
67,8528.763725474222
68,4837.939488047444
69,3952.948515327653
70,9211.56638110003
71,9407.693765273196
72,2937.652959352999
73,5364.674929622388
74,7790.132316160432
75,8208.818024540853
76,17786.632072669745
77,5104.001710533419
78,8547.459904984007
79,9455.039745071885
80,5532.850279419936
81,7710.428116969377
82,3188.7800841079857
83,13335.769389127874
84,3663.7811239616344
85,12339.093763395696
86,8386.993258836173
87,3585.5419907836845
88,4969.242218450951
89,3668.184313230355
90,7873.222767304162
91,2726.803394510499
92,4881.406757723922
93,2783.0345815294527
94,5395.96733201648
95,21707.885363972815
96,16454.548785787436
97,8780.362722647264
98,2669.804158622962
99,6016.023963566796
100,8070.586004363542
101,2693.301852186131
102,18051.56625316521
103,9873.887040907775
104,17226.69045799046
105,5460.347541666123
106,11127.101812043611
107,5188.737150206366
108,6264.529869576234
109,4336.129142398266
110,5937.334355349296
111,7892.449339701158
112,5367.8280986069285
113,2806.4759917632987
114,18085.118906875894
115,7244.901937942633
116,6547.264572887082
117,5736.7319293296005
118,6741.247419936799
119,8104.288615875974
120,16056.50824152618
121,3834.650296542085
122,5919.449743853157
123,8318.499009391657
124,4431.487281979472
125,8695.134702662948
126,2317.7740744618122
127,8813.696483903976
128,10588.148268814628
129,8677.275995183682
130,4496.175848858633
131,14727.050747971187
132,8752.016824557875
133,9712.759779909593
134,23527.12600121637
135,21623.680941849194
136,19469.1858546983
137,7735.049870729906
138,19078.31934654354
139,5787.6272874572915
140,2921.823574168589
141,17023.619730527756
142,4918.575353261002
143,4191.139540321274
