27532,9592.410408145905
27533,5134.925661195443
27534,5790.453210039794
27535,17906.81581672843
27536,4456.866595352525
27537,8494.662841823587
27538,3297.0980185703725
27539,4741.551989437294
27540,2459.7651594019526
27541,4684.489315998364
27542,6032.315490131896
27543,3504.4502240131287
27544,13528.100924697612
27545,7305.621086291659
27546,2725.0059300863823
27547,6502.907460437345
27548,3753.988627662335
27549,4534.086713119531
27550,4435.373788385603
27551,7140.647597924629
27552,7682.673604865326
27553,6446.298302678955
27554,8857.267052571033
27555,12707.17042327748
27556,8697.88737096912
27557,9838.33637206913
27558,11050.721074701654
27559,7347.292926440308
27560,7323.19578427056
27561,8319.439477992779
27562,6755.772491904312
27563,6101.743896073118
27564,13117.406859424122
27565,4420.6849149291465
27566,4763.74262785905
27567,8406.432218231721
27568,11626.594687232664
27569,3870.551911327029
27570,4008.0618707003073
27571,9825.391315664077
27572,6011.107957040799
27573,7584.334206499322
27574,7373.660846703655
27575,6172.604282947929
27576,11655.207166592878
27577,8237.927244432296
27578,8115.067741871151
27579,14476.859853519814
27580,5001.534167042996
27581,3074.3522799162565
27582,3606.7704079787973
27583,7006.130024930098
27584,19984.46299628084
27585,6401.974892884276
27586,5482.550251145786
27587,3912.8061188756387
27588,7844.046528323945
27589,8063.4405578947335
27590,7630.750612906134
27591,19862.42919532985
27592,14903.516782814851
27593,5200.852133638716
27594,12770.867862244106
27595,5531.12658663037
27596,3353.9196558937183
27597,4471.386775353467
27598,7998.968599488797
27599,8422.059779084102
27600,4317.88733867442
27601,2890.226162283818
27602,6117.526430756218
27603,6818.895953350628
27604,4052.3157167985714
27605,3741.887214196581
27606,4190.099834777895
27607,11186.641150063911
27608,14936.768982842139
27609,11352.102294006452
27610,10432.435883267946
27611,4931.8303909512415
27612,4322.541813695613
27613,8537.42507184517
27614,12545.487780812617
27615,7425.71852674116
27616,10480.930588941319
27617,4594.8070374177605
27618,13223.019369879048
27619,11032.797801965
27620,4751.215422905809
27621,6452.007398418605
27622,4348.1278220392805
27623,4822.869519801918
27624,10268.039654366128
27625,4273.725872347972
27626,4072.7743578895947
27627,7021.209963190488
27628,3483.3824355264856
27629,13702.774266214523
27630,4784.463876155739
27631,9395.181374189306
27632,5012.615217307152
27633,6587.999354834354
27634,2500.228734031621
27635,9974.414444871096
27636,6966.260427028361
27637,14666.958592388142
27638,4215.455696658047
27639,5370.932787558694
27640,4499.06668245911
27641,3822.5136228081074
27642,7103.323400804662
27643,4910.736127202714
27644,4662.092486475793
27645,11305.213164628714
27646,14579.655856037523
27647,8985.25378438076
27648,14124.120873166084
27649,4808.9987990748805
27650,5772.005651145113
27651,4057.3629717790764
27652,12221.153830009713
27653,4050.8084059592657
27654,6450.231346788646
27655,6538.510673903864
27656,13898.430565529885
27657,11629.978057283133
27658,4079.598607603149
27659,9564.55397229549
27660,3314.764464139326
27661,9684.201567144808
27662,4136.725777725808
27663,9166.850922711545
27664,5053.332934831159
27665,3307.921292118614
27666,14940.671366757548
27667,6245.312633007941
27668,3743.091219460867
27669,7512.595441784874
27670,25781.667438330012
27671,5323.091451194494
27672,3612.871326156213
27673,3276.20668965432
27674,5482.3662145047765
27675,4707.108802431765
27676,15752.5822916996
27677,3721.9911195945415
27678,18918.33601958011
27679,20557.114175362116
27680,4686.49016606924
27681,5331.073713792997
27682,4846.431929830152
27683,4213.378226862783
27684,19362.949341161286
27685,6162.352579061608
27686,5594.5534977041525
27687,6449.98385215782
27688,18738.40699332851
27689,5137.283780964344
27690,3083.2957888194296
27691,6493.160274580589
27692,7856.002678817832
27693,6626.322041525549
27694,4692.334549207835
27695,14834.404727978803
27696,6597.487642396938
27697,4787.293520940245
27698,4380.342970755616
27699,3631.464308849354
27700,18720.17772055307
27701,15004.529234504069
27702,5438.544182478441
27703,1773.944073465797
27704,15698.134901807813
27705,8974.686341335266
27706,11294.50467937894
27707,6353.557609621546
27708,3606.248384963305
27709,3585.191161602333
27710,14787.811345729866
27711,3154.6463482381587
27712,15112.36625760473
27713,10367.977975559568
27714,5559.672051684569
27715,23509.789755452744
27716,8209.705530928335
27717,2828.9836209580753
27718,6895.722966091671
27719,22489.322375733987
27720,14748.0589820747
27721,4249.721270088978
27722,6322.474208645237
27723,5933.4525421170565
27724,8241.348052209089
27725,9521.544599940928
27726,16341.586948156535
27727,3522.0144387652626
27728,4371.48682255787
27729,9550.518674583216
27730,2914.274032131075
27731,11083.97796947593
27732,16673.094099147587
27733,13936.747352737759
27734,10923.458493539652
27735,18842.883101128973
27736,4601.083059688274
27737,7364.368887423547
27738,7375.416290695435
27739,5200.2485838303055
27740,13880.549541634155
27741,8325.279725303448
27742,15846.181553256592
27743,10156.939601357932
27744,4923.424968408288
27745,6920.9249246577
27746,6366.014568454399
27747,9613.772036536659
27748,6383.852289263485
