id,pred
2,2899.5779983946695
25,7840.461368201765
26,5622.8253147876885
51,3029.5757765338926
52,8180.812511686376
58,16748.501766700294
61,2365.0890736495867
63,6347.760267747338
75,8370.16224461446
79,9173.262331177888
83,15970.438756572816
91,2699.8932807007686
104,18522.558130630357
107,5002.627705257634
120,16603.396980041674
132,8562.111441379344
133,9156.068107178764
136,20010.1417613882
137,6906.493189064007
156,3842.5331776603493
158,8170.809867972116
160,7230.449609294973
170,7557.953120413767
173,7843.125363855678
176,2807.1831285928456
183,6479.169179087091
185,6325.942959839213
206,5287.58485623275
219,6204.022572195529
238,3760.519294878326
244,3774.5384931982635
245,11884.479089729002
254,5635.611660360912
259,6108.277494794608
260,2355.504210782212
267,5879.267224458509
282,6579.805876887753
285,13018.547172258752
291,8626.329107013016
327,5340.017272734617
340,3997.186386410175
342,19628.730693081492
346,19442.826338411232
348,5465.3763164790425
382,7984.095959865942
390,5373.199011240915
408,3505.5676622996652
409,5787.132347515299
446,5901.98739192847
447,5423.677179714995
469,3247.043840481533
476,2343.555972199474
486,3583.9436589114566
493,7448.120596209072
521,5538.022330046906
526,4215.611073694342
544,4346.153578766029
545,20995.644027158887
553,2330.0207333401286
564,2711.2100399776245
567,2645.1363531539287
569,4194.78817960393
574,4462.272781107037
590,17482.256731902333
599,7367.335798553003
623,19119.47216417424
625,8200.413126026646
633,8390.014962670353
651,3680.459717258452
653,6089.933992774383
655,6324.434925546872
657,6197.726212896536
661,5032.005260201016
663,16785.758231644428
673,14527.277208303707
685,4818.832713162571
688,4097.414372547022
701,17156.830827369056
720,15927.879636357551
724,3935.132235881806
733,5641.649012378507
740,8201.112881318873
749,15527.784068057781
772,17987.28406087647
776,5853.856317968591
777,5783.651534880271
782,12163.818451592484
793,6059.070449129959
796,8904.928051998833
797,18376.04100366192
806,10897.247725757461
808,7827.728150028494
820,6589.8022137621565
823,4270.985942599331
837,6621.737811349033
845,5617.290921847713
846,2789.069982203953
857,4093.777665995077
863,5034.0869809329415
865,5294.377352380705
885,5306.855008512298
915,5895.7961910477925
923,6633.955398309481
930,12929.364742158177
935,27299.55953576586
942,22296.906784006995
944,5267.8239043524
949,4464.122387262176
952,4632.191542953591
955,6649.563443080509
957,9104.014949339384
965,8760.089175953171
966,7955.694428333347
968,15822.324309629374
969,6370.499144622733
1002,3255.3563995544937
1010,6384.213756897615
1013,5223.9273149384735
1018,8056.606727549552
1035,13923.267822529442
1038,7432.8134404791335
1040,5658.948756466901
1047,16744.630719664117
1056,3815.6417733313588
1061,4149.296115691569
1064,8875.505412566725
1068,8286.733016943273
1082,5980.238128045313
1093,6306.592858938656
1094,3448.6679189577303
1111,3787.1561852754007
1136,13106.990041024965
1138,3393.041557691537
1146,3889.0740704271707
1157,4935.428679208313
1174,16672.80013461246
1178,2447.569014008407
1182,26511.538719733537
1183,4068.0243863701126
1184,7303.282724790231
1192,10309.98775115569
1197,6851.132262035109
1203,6590.906503471094
1206,8333.499077962382
1210,2707.072023074834
1211,5503.22745124158
1214,5346.467474862782
1228,5369.471437209575
1249,3930.6013313628764
1273,6633.6625305212865
1274,23182.800558764662
1275,5037.936912063185
1281,7906.821378940799
1291,5735.760252943315
1303,2470.52295367391
1308,4311.209086348185
1311,4908.13463910896
1313,3805.947048129076
1319,6909.232436491143
1324,6773.829087720882
1331,7531.912021203603
1335,7364.057445585857
1337,7725.007115163777
1340,6801.486023488826
1346,13802.110009077966
1362,5654.318432222411
1366,3216.586987502507
1371,6039.30947002918
1376,6685.618240311631
1389,3386.808280335461
1398,3818.971693120116
1404,2307.879009364638
1405,27046.66273500526
1411,6518.081964462014
1422,3462.454190746095
1426,10790.20434782848
1432,4992.667688420256
1440,10000.876362800258
1453,19917.6649269393
1462,8463.570844650154
1466,19374.39585839625
1472,3994.7540693059523
1474,16478.978587789257
1477,8581.360037669432
1481,2333.894305709594
1485,17673.670046930427
1493,13890.92803579611
1495,10139.259030121379
1502,3625.739110121932
1512,10161.087079586945
1513,6456.258385537282
1523,7684.982936007197
1524,4449.055285112443
1527,3524.847632975989
1546,3849.086872824822
1557,3518.460484675888
1566,27299.55953576586
1567,20851.450440690915
1581,11901.664634690194
1596,7918.870046163755
1599,27299.55953576586
1607,3662.025169361256
1612,7986.841399735335
1623,6027.086519322077
1624,17279.859772805637
1629,6282.441574049846
1633,6243.338412131419
1635,5052.096739170696
1651,13884.092280796467
1672,5928.173516217879
1684,4411.722962810807
1695,3840.483265271845
1704,5972.153495453848
1706,2802.1215325806793
1711,8669.586973518228
1717,5855.425567051594
1728,2423.7680734207647
1736,2549.0930353363824
1744,7125.129052430705
1746,14642.624474157261
1761,11315.35464070253
1766,3753.498478921237
1779,3967.137373674135
1787,4440.609591870183
1803,5187.004511247387
1804,12836.81959864895
1805,8085.429708515036
1809,7283.403829371275
1811,6303.468980891359
1814,8661.393893801538
1816,3129.297478922582
1817,4916.711541415222
1847,6610.13853343391
1856,8357.064185273146
1858,9305.863777864843
1866,6598.907025573475
1871,5669.021214099096
1881,7141.623559992042
1887,18955.04472877547
1919,7722.974836166316
1920,4546.581257267778
1923,5687.523455892699
1937,7736.81593873459
1948,5254.866398622495
1949,11924.22710736536
1952,10162.454428240355
1958,5708.004920732178
1971,19672.585415143458
1976,18529.91157968591
1996,2467.41041805876
2000,18301.812948388262
2009,3838.0416781510635
2011,5014.379757415065
2017,8010.53185263349
2019,7033.126244316309
2025,27299.55953576586
2026,17109.94603621748
2037,6017.011188823202
2050,6215.983546721636
2051,10485.482960163432
2071,4996.9756407848445
2107,19465.402738956196
2115,14852.869251507685
2123,3996.782177270747
2132,27299.55953576586
2137,5678.0549112437175
2156,16021.732894855611
2157,2774.550559539703
2163,3831.448555073783
2186,5935.153895327255
2190,5390.851957921707
2207,6902.20556405272
2241,19462.43093361687
2242,4985.418283330955
2245,2778.01873783283
2246,8258.047581207713
2260,3265.332307677843
2261,4617.627718667062
2269,5722.0122507328515
2301,18588.261890468963
2311,14166.431859121827
2320,5503.235508837036
2322,8791.618163476343
2327,3282.1164868759406
2333,6284.45216162904
2353,4745.649542267827
2366,6871.377940729034
2369,6145.501622791854
2379,6202.2211780162825
2383,6848.199442553212
2396,7501.624044839026
2400,7223.547561363482
2412,5645.802327925667
2422,7188.005110907071
2424,2421.1360672195087
2429,6944.4961292963235
2434,6322.525634189891
2441,3597.3629633452447
2443,4196.784610899839
2445,21693.609670075115
2450,6612.468905381239
2459,3058.685911933314
2461,7138.567169955169
2464,10994.63742955223
2478,4856.003164868822
2481,5146.3620651537285
2495,24263.067534030783
2497,13368.503627181944
2503,5998.205086366024
2529,4353.89927170274
2539,5238.5955404871
2548,17446.275266504043
2569,7356.941610678836
2570,6401.324141860773
2571,11424.408059454052
2579,8838.43779303561
2580,5266.4748764423175
2589,6954.311781380401
2614,5722.882643403306
2620,5981.071123683905
2621,5478.82598383274
2628,5648.066112608457
2629,5687.9414512723615
2634,3692.2799581965937
2658,5591.532829969171
2665,6606.111169864301
2667,6755.732736246038
2668,4401.651030553382
2673,17832.885230004347
2674,7642.581119278103
2688,2911.0687858130277
2689,5901.997436566123
2691,14780.599454924666
2696,5910.3326453955415
2705,4940.167368584152
2709,27299.55953576586
2711,18263.93822515649
2715,18718.671950809574
2731,5568.196696837299
2740,13044.32059779218
2760,5537.548740037531
2761,4036.924531318252
2767,4770.578184434966
2772,6884.352765804386
2777,7428.043261945972
2790,24277.235600268763
2794,4458.699390110177
2813,11652.013059556108
2827,4483.0905185677075
2837,14723.632864684243
2847,5144.023319574087
2856,2430.168951863938
2859,3125.9185523050455
2865,8947.344031661267
2875,5280.632103274144
2884,7139.362547423629
2910,6825.925530819955
2922,8751.757475930226
2924,4475.447614852104
2926,3220.5278914127725
2927,4391.326982543417
2938,3355.4901611612795
2939,5915.847124092621
2944,6744.729578110094
2950,5734.76535218092
2951,3435.8547272415617
2961,6086.227461531079
2966,7134.726185387464
2974,8542.913760420968
2986,5582.505555098782
2994,5766.530414990287
3003,19575.56070556195
3010,18918.17075827967
3014,5892.516177672412
3017,3330.056478061584
3028,4122.3978215575635
3032,20677.657319494196
3037,3649.241079216919
3054,10581.83113356696
3057,6687.465762270765
3064,8520.444671677145
3066,5079.096205272273
3069,21063.128198484737
3078,4263.103860056665
3083,5646.808508314136
3098,16608.58917629327
3100,6798.118543443894
3102,6095.774040203251
3104,5759.679757310415
3112,5559.739786822887
3113,5190.396009616675
3136,20521.06991405381
3156,7735.27902044988
3166,6418.840358022448
3182,2359.3822139946146
3194,3714.119249746736
3197,4435.93249014152
3201,3629.4144983571377
3209,5062.956003240872
3210,3429.890312986073
3215,6200.812494741048
3221,5365.06394661094
3222,8912.11949844052
3223,6898.05464097241
3225,4073.408018127962
3229,8924.684159320328
3234,21493.217151607558
3235,8341.483817057779
3252,4179.422181978554
3258,11788.510898715143
3273,7782.279906299282
3295,8948.380617969075
3297,14731.783722709786
3299,3557.85579071583
3320,4871.655713189725
3323,7865.607180295553
3335,20299.346569223326
3336,5644.205683533403
3370,4837.718662308924
3371,8754.575239572854
3389,6138.686884118086
3391,5048.154005193017
3403,3138.192217801187
3410,3118.6235155770346
3411,16116.437043195852
3423,12814.562266783108
3438,3881.969794132435
3440,6687.457051018573
3444,6035.049446838396
3460,15426.063906407551
3468,5314.1322419588405
3469,7521.125894217465
3478,26754.126294471473
3501,3883.365838579347
3503,6151.732637454651
3526,6647.097843033778
3528,5964.5544418421505
3529,5445.765826639583
3530,10286.70789968313
3542,4513.623307766993
3560,2922.945622403144
3579,11585.201010282495
3596,2330.0207333401286
3604,2991.1410891431065
3609,17424.244872977328
3612,3501.1354501194046
3629,14784.388267798146
3632,5898.3548812888275
3643,2727.9251744257117
3657,6229.950643010317
3658,12461.90729652826
3665,7426.208415968011
3668,13271.91605664507
3671,5296.070698957623
3683,2607.5312537366913
3684,5299.672208489896
3688,5540.103499145747
3696,27264.870880472386
3697,9646.394003857095
3702,5936.658608457155
3710,13673.531253527532
3726,8495.769701015251
3744,5748.822780584692
3771,18827.33444387769
3775,6533.651864897073
3792,6050.128365973881
3806,6221.160101403251
3808,5763.310441115973
3819,5674.233641536603
3821,5287.899431598762
3822,13468.429920569475
3824,4341.100783291597
3832,21418.594982457034
3844,4931.476480390336
3846,3698.3614557455708
3849,15577.3422064276
3854,21902.00593512208
3855,4257.638991264317
3859,4697.286864322888
3869,6663.760903576305
3875,4934.652199197974
3881,7012.203110448042
3884,5963.323195866684
3898,10305.416422898374
3929,5716.978907192084
3941,8517.456091334387
3949,7791.305182353335
3958,7936.275132589508
3966,10151.52602452728
3967,6394.089083385939
3972,19669.225257439837
3974,12840.491548551252
3991,8131.89632514619
3996,7864.918459773057
4012,6009.161210354705
4018,6039.753829818928
4033,4042.075583025593
4046,6395.781116536954
4071,4892.639972176883
4084,3724.2026163580817
4087,5614.806566997501
4088,9864.257030421064
4090,5069.284380207014
4101,6962.001938127828
4123,15630.00879925647
4133,9216.762351066925
4140,4128.24959844366
4142,5043.984505093327
4154,8873.181485486444
4181,5334.539242013706
4184,6216.753447652768
4197,19417.515659537738
4200,6905.169923374919
4206,9136.378622094406
4214,27299.55953576586
4216,7224.235257050045
4222,5885.128293602668
4226,6031.4939881535765
4234,22986.168088493338
4238,6127.314170634027
4246,4071.12318362791
4252,13906.470872951788
4261,3938.8463633547253
4271,6533.388827380329
4274,2684.1547138942065
4293,17834.186914492766
4301,13591.4081252855
4306,11350.293860116053
4311,4199.348964992758
4313,4130.242691292108
4325,15984.033213339126
4336,9004.529756078748
4341,4398.259015460364
4344,6456.131721224793
4349,23175.955346371007
4360,5448.563402399405
4362,3629.213711496817
4382,13973.952501553369
4391,7225.5931896655875
4404,10047.83830081337
4405,5314.389101977219
4407,6161.410242035262
4415,6877.248986239673
4416,5675.434322440483
4424,7226.247107629173
4427,3664.872454527766
4468,4845.279673829168
4472,9183.837169660032
4485,4140.056677074303
4493,3607.4512593934387
4503,18996.930171178232
4504,7613.078516190453
4526,6220.170730995498
4528,13851.00874222086
4538,8451.501338385391
4546,27119.100709250375
4548,13020.418187769494
4552,26724.721376959216
4558,10552.82144003815
4569,5461.323776103688
4571,5887.893032738923
4583,6111.254518106601
4584,17762.4756804975
4618,10769.087453276214
4624,3954.8063161907567
4627,3775.479999079779
4645,6455.965476255653
4647,4185.695163508226
4649,7226.236838737013
4655,6688.0218673437
4665,7930.773927377495
4666,16993.686444744926
4677,5298.65030711624
4683,5644.337473712194
4698,6900.839611097209
4704,27299.55953576586
4707,2667.1473387925794
4717,17708.666134439594
4718,4915.785718884277
4728,5825.792397495117
4732,3427.335194503328
4735,2296.201401535785
4736,4862.356732251901
4742,2915.9928994633024
4746,5265.279267097593
4757,19425.698800925664
4767,6923.3345451373825
4785,5421.470453529648
4791,3651.280658919249
4796,2829.258952817201
4797,26393.465403804603
4804,5578.825658594302
4812,5826.191673005606
4818,6639.411483223165
4822,7785.175089243704
4835,5331.88505793453
4850,6702.139494268575
4867,19998.044229350882
4876,6192.869023684503
4883,5288.6883678034865
4885,2570.8868263554464
4892,6808.735496443687
4894,6446.034582457619
4917,4652.873922114982
4918,4672.929709133277
4920,16386.35608159376
4937,5421.918742892932
4944,17643.028630213772
4951,3468.711615389501
4974,6198.191316011568
4996,4814.050763357765
5009,12312.817439078408
5010,2801.026773500017
5011,13903.473933763324
5013,19981.552920571736
5015,12829.669101826497
5017,5372.787942920273
5023,8394.391304996225
5024,6554.827472825419
5033,10041.002612900336
5042,5815.991599756029
5043,4498.29406573974
5051,2319.935137884278
5052,4513.710203976098
5060,6490.330309283223
5072,4232.778407531224
5075,3362.4947573353297
5076,3324.567034388594
5088,5204.174550444682
5092,6372.040585043759
5093,4025.885176996933
5098,8669.558616196726
5101,19385.562304042745
5107,8287.671311577591
5112,13966.360895125732
5115,6418.721316892585
5118,3415.4038296767485
5119,17010.599200895933
5121,7014.258660241663
5137,17202.83203412373
5143,27051.76272055254
5149,11031.433426807735
5160,8685.431998949085
5163,8469.420225704678
5178,3431.1709393627416
5184,14925.210298997317
5197,2802.2437410531043
5206,19110.22385778595
5221,6312.923404003909
5232,19054.136936032603
5234,8181.828900631466
5244,21751.258928811298
5250,20009.483686024527
5260,6358.031237765844
5261,7068.99778224646
5262,6312.800923817816
5300,5321.146937678839
5306,4704.543318242822
5314,2346.822242125412
5315,9009.715417617152
5319,2847.725300098683
5327,5610.7965235624315
5330,5652.765663747045
5335,7689.137168352211
5343,5307.934565280004
5344,20254.19709709413
5351,7539.66758631118
5353,4500.816719799673
5380,5675.8256030097755
5383,4663.121416665187
5384,3201.1368769235182
5418,3831.8710107157813
5439,7250.482251986025
5440,5707.875523965173
5445,6749.251663201933
5461,8152.978475788192
5487,4428.702443191915
5491,11981.220996770393
5510,7773.114375917247
5515,8513.017217503124
5519,3888.0442554347474
5529,5427.243595394095
5536,6144.960914363992
5544,5323.839405292045
5545,6264.28169419176
5557,4426.8835141597465
5568,27299.55953576586
5579,11770.557636939575
5594,6686.27020571522
5604,26815.956612001068
5609,4024.0072679480004
5612,13984.272682974975
5614,3159.5503839929183
5615,23675.566957871368
5652,3451.5785585063627
5655,7028.575106785402
5667,4188.052297362606
5690,6133.54510367612
5693,26057.250079665813
5704,2499.2373964508047
5720,2943.2148885173924
5736,2887.2345659681837
5745,6881.60752394097
5752,4682.547022785858
5753,26430.47946630387
5770,19064.305912904016
5773,2939.6398338189774
5797,2330.0207333401286
5799,6976.664609687092
5824,18739.38342459862
5826,3884.767633031656
5843,15198.702059136163
5846,2894.7034792671116
5854,10165.042627762812
5856,2378.901895681044
5861,3686.2205385024245
5874,5663.062902761942
5889,5913.507109347287
5898,4637.9614434399
5908,6235.9887242206805
5912,5486.36902401758
5922,11797.988667943688
5925,6123.5684783281085
5926,18699.86910041028
5936,11004.168452483427
5937,18900.37838257951
5938,7897.760187852329
5941,16732.28008648061
5954,6511.111312248785
5955,12352.99037036265
5959,3980.718279063875
5970,6308.653049689769
5973,19592.460976574857
5983,6620.811851699686
5995,6266.51742174436
5997,5042.476705392093
5998,20769.32559221076
5999,6708.404480780945
6011,5755.823237764292
6019,3940.7832759370135
6049,3949.2810573370516
6054,6414.8232970110685
6058,27299.55953576586
6060,19017.319744019413
6080,22935.727587915826
6081,4716.349838441871
6082,12920.506980617594
6084,6040.023960094252
6101,19552.31246881176
6109,12073.35064032426
6110,4161.959431862145
6114,27299.55953576586
6135,19365.26732203134
6143,4797.187996181124
6149,27299.55953576586
6157,6016.296985749398
6160,3187.5958211950397
6188,5799.938160528513
6190,7261.004471251156
6192,4135.640075412331
6203,3758.188077495288
6209,6152.937097119882
6226,13330.356436308082
6252,16267.520790073735
6260,24789.650811978976
6265,5192.264325518217
6266,4152.97871819972
6270,4785.616988513638
6276,8511.503006261022
6292,14813.799183879264
6312,5226.266508847054
6321,7900.9423053208475
6326,3761.087425958085
6330,3679.9129537431004
6332,12668.884548628337
6335,4205.621165751146
6337,6631.0048376611
6345,8767.390657139269
6353,3860.105071646769
6354,3804.5705476348744
6355,12873.39681699935
6362,6321.768387949235
6365,7987.358150360217
6368,18576.97193237883
6372,4223.72887335232
6375,11742.491541617843
6377,6906.314789421074
6402,2330.0207333401286
6407,6912.799934629389
6412,9086.96392293448
6423,3451.81690535497
6424,6038.485057721406
6432,6386.8444729823395
6436,4887.030158779072
6452,5595.614348933428
6462,11873.395171007476
6477,5681.080839746816
6478,3620.052461690005
6481,10749.645375114449
6482,13565.043238952347
6489,6388.116645600463
6501,2412.493700247394
6506,8417.81196706436
6508,19380.45970078982
6522,4952.327698477085
6537,3629.7640710989504
6539,7403.447284623674
6547,7909.10895841703
6553,3487.4063141468323
6557,7426.020450473638
6558,2330.0207333401286
6567,3153.405454413694
6594,2330.0207333401286
6601,8012.5590781839255
6615,7154.424218831634
6619,19462.68987412676
6625,14649.336107359133
6626,13431.968654564955
6633,7192.367222113608
6634,7671.565837164533
6641,3750.203064643377
6648,8967.524550556893
6650,17552.83555397183
6651,5401.385840506921
6655,5470.7466574222435
6659,27299.55953576586
6671,6223.372046842342
6672,7593.569007770993
6689,5706.878489043671
6690,4407.74142544678
6696,5971.771914361978
6697,4361.7994948299665
6699,5658.645609189885
6702,4374.768815510309
6709,4008.132343212478
6732,3909.886654625238
6733,3698.5069536380674
6736,6615.665110290788
6742,12940.12318550079
6744,7808.913755257509
6764,4410.490220883731
6784,7648.760800820882
6786,3287.1933950342877
6794,6463.592388327429
6807,6143.315905922807
6809,12801.350377885215
6816,24343.175175939516
6828,6983.0029961464925
6834,10588.656513793387
6846,24216.26052417325
6854,5975.976311862223
6856,2533.0129141057364
6870,6052.687462410198
6878,5807.388979649651
6885,15945.67376092829
6886,10846.071699858803
6896,8498.626942373552
6903,27299.55953576586
6923,4914.429056779433
6925,10112.9832284921
6926,12475.015709224777
6937,8703.733334026427
6952,10316.286463205926
6959,14534.767573799918
6960,8740.141331904542
6976,7726.541901363649
6979,17968.1145119716
6986,6420.648154168471
6994,27093.741441957412
7006,18356.12312016452
