id,pred
0,5918.80391840596
1,2819.2361152760627
2,2064.56058737832
3,5697.220733903934
4,3116.0110120070235
5,4832.8649726224385
6,4527.677482792248
7,2891.6091169226193
8,4566.348202443391
9,3402.7200380738855
10,6259.63740076917
11,5305.531647365132
12,10857.125065351027
13,5034.288613895276
14,3926.4488964983957
15,5823.5618301218765
16,2453.7020649407696
17,6594.539871369332
18,1904.2043923117992
19,5746.805233877163
20,2885.103809726913
21,2236.962360069098
22,6094.314747160267
23,13250.059578449407
24,4793.430839331873
25,5709.61235747792
26,4188.322585037486
27,8277.079967233794
28,3914.6041928699706
29,3609.287386271234
30,5587.221088868283
31,3652.8925216363714
32,2021.69157187493
33,3299.47702911556
34,5662.303380199664
35,6100.400660696503
36,4948.385796592674
37,7488.691663102833
38,11326.253334517765
39,2552.0751538034856
40,2738.0803088723515
41,13454.907139246063
42,2161.7252523455854
43,8961.61725858399
44,3691.372347325683
45,14217.419256021776
46,2650.670941912305
47,2885.038342548761
48,2955.4931693628873
49,5978.5744462553785
50,4419.422687021273
51,2289.24746409665
52,5941.8429092277
53,3354.0672918659457
54,1892.6062880711904
55,8904.694144344967
56,3544.36602023264
57,9200.991792381237
58,10907.313692053525
59,3589.567393989739
60,5624.028415286574
61,1468.710112522959
62,5458.811528922451
63,4779.468415046326
64,1776.2920095369184
65,5550.085660353942
66,2279.563854009402
67,6321.002058255957
68,3508.520263951847
69,2759.3516394355843
70,6217.956426258585
71,6371.3404571638675
72,1931.2584734996003
73,3874.8092525158813
74,5606.177171613959
75,5780.683376932845
76,12600.933302294856
77,3583.7907088552156
78,5905.107804543888
79,6399.202701396177
80,3906.539790192481
81,5413.033419784325
82,2198.8752551130724
83,9333.13312754935
84,2451.9293974400352
85,8538.676237328977
86,5960.764881654295
87,2367.9014773477893
88,3550.2656499954
89,2604.081373589948
90,5305.650736542305
91,1882.024910746423
92,3485.0978238778166
93,1816.8875324384207
94,3699.9631137611514
95,14862.290546547934
96,12049.546759141509
97,6206.263683582426
98,1860.8807433622599
99,4291.672708550957
100,5695.573714608451
101,1789.2079771942244
102,12944.319361944836
103,6398.234754449437
104,12186.229629739553
105,3889.8023683675633
106,7556.046405578773
107,3661.99553348621
108,4383.108535795447
109,2923.1812480808717
110,4346.707760168928
111,5510.970021838948
112,3654.6952981350323
113,2002.4780831020696
114,13019.47785149904
115,4954.998396929896
116,4660.761282405516
117,4030.978882785392
118,4746.32279607232
119,5398.2740400626
120,11598.012019249998
121,2756.3350379864482
122,4076.6363906779516
123,5719.678148429795
124,3031.262586146915
125,6116.5284171837875
126,1611.929426002395
127,6174.050226737176
128,7509.553169432938
129,5958.701488425901
130,3155.935852389193
131,10800.7489385543
132,6045.279771352944
133,6463.875469292543
134,16474.841822556107
135,14809.976617278504
136,13363.054119123804
137,5266.66070047297
138,13541.78605536165
139,4246.6029654112635
