27532,9260.631762067851
27533,5412.272576071189
27534,5596.541123163004
27535,18185.107408276403
27536,4177.955321198933
27537,7406.131202669465
27538,3363.1202627763614
27539,4346.537015635069
27540,2837.476459951152
27541,4814.0678721685435
27542,5749.90841068953
27543,3566.2600808964667
27544,15893.729559722531
27545,6948.170780182876
27546,2774.5914020363716
27547,6533.938444154763
27548,3739.6964513139083
27549,4927.433860069919
27550,4593.714157603641
27551,6778.479239954317
27552,7079.519918191154
27553,6606.541346624439
27554,8321.269604958612
27555,12462.079704935411
27556,7799.155681382895
27557,8756.330816988828
27558,10709.155305955239
27559,6482.408527000614
27560,7790.409468539171
27561,6190.000514537138
27562,6862.729622228076
27563,6511.12225613509
27564,10567.295325872714
27565,4211.179613024636
27566,5263.0903573495725
27567,8044.642474350019
27568,11435.877108018027
27569,3080.4387614689367
27570,4344.665850515905
27571,9031.92196741017
27572,5763.210517691651
27573,7781.567981426178
27574,7398.526793610321
27575,5426.342975833395
27576,14304.750930976541
27577,8509.960725815576
27578,8152.1279233956975
27579,18437.84314160695
27580,4727.139120305586
27581,3055.5760815761514
27582,3774.4226125586256
27583,6502.780236767143
27584,23862.26820220169
27585,5624.523441156134
27586,5357.840869287189
27587,4381.054142927652
27588,7531.5512272996675
27589,8135.542094292468
27590,6626.772861790018
27591,22418.43111993881
27592,15655.782327590157
27593,5596.2663716667175
27594,13780.265829641467
27595,5670.195727741742
27596,3507.2386287516165
27597,4740.347448524481
27598,7316.900184867708
27599,9232.18908005845
27600,4589.673630629164
27601,2915.0598095249698
27602,6200.828733355214
27603,5587.229802388373
27604,4019.528438216318
27605,3992.325908214486
27606,4047.1442270329294
27607,11725.146651245277
27608,12860.980682306754
27609,11345.831757868782
27610,9616.605394828637
27611,5013.743001437954
27612,4069.8931375743186
27613,8016.8131562740955
27614,12998.384165601668
27615,7693.265638186392
27616,9929.65837708792
27617,4809.403654645519
27618,13792.308491594906
27619,13793.061991987397
27620,5349.756480970887
27621,5558.339714454938
27622,3961.162187033687
27623,4563.848955548861
27624,9801.203384760629
27625,4345.943053933956
27626,4285.428991806921
27627,6189.756670047725
27628,3355.7654710145907
27629,12895.788762799235
27630,4501.257613239615
27631,8530.709250582111
27632,5141.2574493406055
27633,6376.337649831997
27634,2222.1512418983025
27635,9234.699234696636
27636,7351.862670602203
27637,18150.14542242684
27638,4108.986497759664
27639,5770.581940571874
27640,4239.637717680289
27641,3940.3825261109855
27642,5935.193335513966
27643,4726.706384681238
27644,4911.016472528387
27645,11734.962188915177
27646,13919.919204038892
27647,8981.170512057253
27648,15944.439413075856
27649,5573.155377363406
27650,5279.3970209866675
27651,3447.238952696411
27652,11618.988829050484
27653,4667.815529725804
27654,6067.135628131517
27655,5939.085689220752
27656,12335.751086188046
27657,15114.688377936958
27658,4513.107872402934
