id,pred
0,8368.3311237416
1,3938.545633909659
2,2938.492148551229
3,8140.87654221942
4,4467.567172789563
5,6617.50645735056
6,6350.705417917264
7,4090.0962842058634
8,6596.010590362766
9,4862.858342174722
10,8735.739819939161
11,7460.376213221204
12,15015.85918946203
13,7035.156257032846
14,5523.920473832064
15,7934.907673155764
16,3486.6900416225844
17,9328.657420121808
18,2759.1310077143926
19,8121.078040971725
20,4149.4088111489955
21,3147.6895091498977
22,8824.737124314099
23,18695.38843238831
24,6801.895860576703
25,8090.853393407249
26,5710.598548444496
27,12559.636057438027
28,5527.493525557392
29,5231.554726147697
30,7976.987111171618
31,5260.87229121557
32,2851.402927022964
33,4597.444962100225
34,8237.411844871925
35,8636.905098815076
36,6976.485815927356
37,10196.53689701901
38,15519.822676822996
39,3611.043017213614
40,3860.671540368926
41,18905.762639164484
42,3081.792770810404
43,12404.991898710401
44,5183.466910505998
45,19831.01507754974
46,4006.9099518865282
47,4140.111243014858
48,4335.433404587763
49,8510.268232344299
50,6140.282320246832
51,3104.038615370587
52,8171.347707934548
53,4829.976528060162
54,2790.390340458506
55,12388.532592103962
56,5172.954726826095
57,13125.584251918823
58,15685.391942450198
59,5014.862794567792
60,8398.30594388033
61,2133.9419881335766
62,7605.685616794712
63,6616.797791054023
64,2433.3384095091337
65,7844.954697993654
66,3071.2811971815004
67,8336.43430398852
68,5010.362988543691
69,4018.5055373206337
70,8862.02784705618
71,8687.303853179608
72,2751.306251931679
73,5655.114565682227
74,7672.672003468563
75,8273.511749446448
76,17758.00861919077
77,5091.996987997602
78,8138.633752473591
79,9272.258675080384
80,5411.768962851571
81,7698.298656391877
82,3042.5051943805315
83,14629.653942448418
84,3546.5627977295158
85,12448.084819830467
86,8107.588010575295
87,3453.3941401763186
88,5000.463998447157
89,3557.9173422384347
90,7425.878599048212
91,2625.7932946599535
92,4751.128063969648
93,2592.314200976643
94,5221.1654885203525
95,20926.65577375131
96,16851.835166031495
97,9000.440454819585
98,2533.8454038125637
99,6046.190927744862
100,8019.807762067752
101,2525.619542749904
102,18348.485100851576
103,9041.662198758228
104,17712.33216930053
105,5370.302505979014
106,10726.90345644057
107,5091.33851173184
108,6082.464881289235
109,4222.051219300541
110,6006.363971891138
111,7823.741809878116
112,5211.937096974455
113,2688.5945169528877
114,18276.098004408686
115,7017.0089401232435
116,6450.086334520853
117,5742.796804632964
118,6953.973565479463
119,7586.972352865056
120,16129.410536278096
121,3847.2181512855586
122,5776.945435254222
123,8226.23301982535
124,4303.650872497677
125,8453.147874518449
126,2338.6487587222127
127,8430.744859946091
128,10481.773947167218
129,8440.112100210556
130,4608.213586780607
131,15457.041402892783
132,8708.327484339694
133,9443.197250807249
134,23449.683314960454
135,21092.74872009179
136,19770.014936139458
137,7196.492869094707
138,18744.18957055784
139,5908.518815022519
140,2725.831586041598
141,17014.38137536379
142,4862.8888208980115
143,4154.041476991583
144,5407.853717303352
145,13375.65829833737
146,5607.418249301871
147,24975.355955707997
148,2623.994071050855
149,11948.384148907588
150,3319.848745402979
151,7123.3515055224425
152,15229.110848457622
153,7862.777648062841
154,27102.023730210494
155,14562.79629030865
156,3749.123128563213
157,6172.895758704547
158,7847.693686040956
159,2535.0191092838454
160,7461.550957685045
161,9437.564104231957
162,6381.346752060698
163,6082.212158459181
164,5179.103216170875
165,11333.208768168313
166,4645.3454842206675
167,9395.15492087133
168,6669.162818706176
169,5896.125396019459
170,7779.000309580398
171,2375.8237317226963
172,5467.7699501861225
173,8675.116982759539
174,5872.559376929175
175,5170.057910400603
176,2840.8420890466205
177,5298.7037930344995
178,19107.380582019017
179,10369.136712749223
180,5501.877269388053
181,18811.271508727987
182,6737.200589826617
183,6608.75899904032
184,5838.259850036443
185,6639.326776147199
186,11226.395752681663
187,8562.270156480936
188,5690.315591108413
189,5358.848644518115
190,13144.298117881302
191,5724.4680043834305
192,6273.652330179611
193,11725.923621331063
194,6756.733505545421
195,6681.355713741996
196,5541.801136675593
197,4101.243525959967
198,8549.637987105481
199,6208.468130768213
200,5566.648228904421
201,22834.93752743352
202,6893.9513786873285
203,11383.838428651283
204,2594.541292486717
205,10709.456020876532
206,5399.011129350484
207,11419.528116085
208,8085.742611448906
209,7329.841072594232
210,10192.520553211083
211,6779.19056842283
212,5201.296679130147
213,14240.879330950935
214,7103.215156417973
215,7321.3402760407935
216,4552.311782433042
217,4161.517756350165
218,6218.592816892067
219,6354.146562310578
220,6163.486339935983
221,5024.742313744194
222,4636.226370557045
223,6202.99074795788
224,12361.803699681615
225,22092.83864549832
226,6316.307092351613
227,4662.917489337329
228,15508.864683380121
229,5597.143590313286
230,19730.169132972464
231,6753.344914239424
232,3315.065475682904
233,6007.757334559264
234,5331.951595831613
235,6149.783704069202
236,3600.917609717204
237,13130.522119874684
238,4026.5828022145347
239,4505.19422442097
240,15787.48898324567
241,24138.750401494355
242,16005.68816096618
243,4461.617090887479
244,3686.8693524472087
245,11191.125813907125
246,6677.82904999254
247,4172.314503882062
248,25487.63689593129
249,5867.931333327694
250,12251.04878527195
251,2656.1575348417514
252,8709.153744792518
253,4553.952100367092
